video_game_key,date_key
2657,"[38, 39, 90, 91, 92, 93]"
2658,"[38, 39, 90, 91, 92, 93]"
2659,"[38, 39, 90, 91, 92, 93]"
2660,"[104, 105]"
2661,[140]
2662,[120]
2663,[109]
2664,"[74, 75, 76, 77, 78]"
2665,
2666,"[27, 28, 94, 95, 96]"
2667,"[35, 47, 48, 86, 87, 88]"
2668,"[70, 71, 72, 73]"
2669,"[104, 105]"
2670,
2671,"[110, 111, 112, 113, 114]"
2672,"[38, 39, 90, 91, 92, 93]"
2673,
2674,[108]
2675,"[110, 111, 112, 113, 114]"
2676,
2677,"[27, 28, 94, 95, 96]"
2678,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2679,"[104, 105]"
2680,"[43, 107]"
2681,[108]
2682,[106]
2683,"[104, 105]"
2684,
2685,
2686,"[43, 107]"
2687,"[27, 28, 94, 95, 96]"
2688,[120]
2689,"[70, 71, 72, 73]"
2690,"[50, 89]"
2691,"[35, 47, 48, 86, 87, 88]"
2692,[106]
2693,"[104, 105]"
2694,"[43, 107]"
2695,[121]
2696,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2697,"[115, 116, 117]"
2698,"[50, 89]"
2699,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2700,"[35, 47, 48, 86, 87, 88]"
2701,"[104, 105]"
2702,"[70, 71, 72, 73]"
2703,"[38, 39, 90, 91, 92, 93]"
2704,"[38, 39, 90, 91, 92, 93]"
2705,[135]
2706,[108]
2707,
2708,"[104, 105]"
2709,[106]
2710,"[50, 89]"
2711,"[38, 39, 90, 91, 92, 93]"
2712,"[10, 97, 98, 99, 100]"
2713,"[35, 47, 48, 86, 87, 88]"
2714,[106]
2715,"[38, 39, 90, 91, 92, 93]"
2716,[106]
2717,"[70, 71, 72, 73]"
2718,
2719,"[38, 39, 90, 91, 92, 93]"
2720,"[10, 97, 98, 99, 100]"
2721,"[70, 71, 72, 73]"
2722,"[104, 105]"
2723,[108]
2724,"[12, 13, 52, 101, 102, 103]"
2725,"[50, 89]"
2726,"[12, 13, 52, 101, 102, 103]"
2727,"[27, 28, 94, 95, 96]"
2728,"[129, 130, 131]"
2729,"[74, 75, 76, 77, 78]"
2730,"[63, 64, 65, 66, 67, 68, 69]"
2731,"[10, 97, 98, 99, 100]"
2732,"[27, 28, 94, 95, 96]"
2733,"[27, 28, 94, 95, 96]"
2734,"[38, 39, 90, 91, 92, 93]"
2735,[109]
2736,"[74, 75, 76, 77, 78]"
2737,"[50, 89]"
2738,"[38, 39, 90, 91, 92, 93]"
2739,"[38, 39, 90, 91, 92, 93]"
2740,"[27, 28, 94, 95, 96]"
2741,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2742,[106]
2743,"[118, 119]"
2744,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2745,[108]
2746,"[38, 39, 90, 91, 92, 93]"
2747,"[118, 119]"
2748,"[104, 105]"
2749,"[104, 105]"
2750,[106]
2751,"[27, 28, 94, 95, 96]"
2752,"[38, 39, 90, 91, 92, 93]"
2753,"[27, 28, 94, 95, 96]"
2754,"[50, 89]"
2755,[108]
2756,"[12, 13, 52, 101, 102, 103]"
2757,"[70, 71, 72, 73]"
2758,"[70, 71, 72, 73]"
2759,"[70, 71, 72, 73]"
2760,"[38, 39, 90, 91, 92, 93]"
2761,"[27, 28, 94, 95, 96]"
2762,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2763,"[35, 47, 48, 86, 87, 88]"
2764,"[12, 13, 52, 101, 102, 103]"
2765,[108]
2766,"[50, 89]"
2767,[108]
2768,"[10, 97, 98, 99, 100]"
2769,"[35, 47, 48, 86, 87, 88]"
2770,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2771,"[12, 13, 52, 101, 102, 103]"
2772,"[63, 64, 65, 66, 67, 68, 69]"
2773,[108]
2774,"[35, 47, 48, 86, 87, 88]"
2775,"[74, 75, 76, 77, 78]"
2776,"[50, 89]"
2777,
2778,"[10, 97, 98, 99, 100]"
2779,"[104, 105]"
2780,"[35, 47, 48, 86, 87, 88]"
2781,
2782,[108]
2783,"[38, 39, 90, 91, 92, 93]"
2784,"[110, 111, 112, 113, 114]"
2785,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2786,
2787,
2788,"[10, 97, 98, 99, 100]"
2789,"[10, 97, 98, 99, 100]"
2790,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2791,"[43, 107]"
2792,"[10, 97, 98, 99, 100]"
2793,"[50, 89]"
2794,"[10, 97, 98, 99, 100]"
2795,"[118, 119]"
2796,"[123, 124, 125, 126]"
2797,[106]
2798,"[74, 75, 76, 77, 78]"
2799,"[129, 130, 131]"
2800,"[115, 116, 117]"
2801,"[35, 47, 48, 86, 87, 88]"
2802,"[38, 39, 90, 91, 92, 93]"
2803,"[104, 105]"
2804,"[110, 111, 112, 113, 114]"
2805,"[10, 97, 98, 99, 100]"
2806,[108]
2807,
2808,"[50, 89]"
2809,"[70, 71, 72, 73]"
2810,"[38, 39, 90, 91, 92, 93]"
2811,"[35, 47, 48, 86, 87, 88]"
2812,"[12, 13, 52, 101, 102, 103]"
2813,"[35, 47, 48, 86, 87, 88]"
2814,[106]
2815,[106]
2816,"[43, 107]"
2817,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2818,"[38, 39, 90, 91, 92, 93]"
2819,[108]
2820,"[38, 39, 90, 91, 92, 93]"
2821,"[27, 28, 94, 95, 96]"
2822,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2823,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2824,
2825,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2826,"[38, 39, 90, 91, 92, 93]"
2827,"[104, 105]"
2828,"[104, 105]"
2829,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2830,"[50, 89]"
2831,"[70, 71, 72, 73]"
2832,"[115, 116, 117]"
2833,[120]
2834,"[10, 97, 98, 99, 100]"
2835,
2836,"[12, 13, 52, 101, 102, 103]"
2837,"[110, 111, 112, 113, 114]"
2838,"[104, 105]"
2839,
2840,"[10, 97, 98, 99, 100]"
2841,[108]
2842,"[74, 75, 76, 77, 78]"
2843,[108]
2844,[140]
2845,"[50, 89]"
2846,"[10, 97, 98, 99, 100]"
2847,"[10, 97, 98, 99, 100]"
2848,
2849,"[35, 47, 48, 86, 87, 88]"
2850,"[38, 39, 90, 91, 92, 93]"
2851,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2852,"[43, 107]"
2853,"[35, 47, 48, 86, 87, 88]"
2854,"[115, 116, 117]"
2855,"[50, 89]"
2856,"[10, 97, 98, 99, 100]"
2857,"[50, 89]"
2858,
2859,
2860,"[10, 97, 98, 99, 100]"
2861,"[74, 75, 76, 77, 78]"
2862,"[35, 47, 48, 86, 87, 88]"
2863,"[63, 64, 65, 66, 67, 68, 69]"
2864,"[43, 107]"
2865,"[35, 47, 48, 86, 87, 88]"
2866,[109]
2867,"[10, 97, 98, 99, 100]"
2868,
2869,"[70, 71, 72, 73]"
2870,"[10, 97, 98, 99, 100]"
2871,
2872,[109]
2873,"[104, 105]"
2874,"[43, 107]"
2875,"[27, 28, 94, 95, 96]"
2876,"[63, 64, 65, 66, 67, 68, 69]"
2877,
2878,"[38, 39, 90, 91, 92, 93]"
2879,"[50, 89]"
2880,
2881,[106]
2882,[106]
2883,"[63, 64, 65, 66, 67, 68, 69]"
2884,"[110, 111, 112, 113, 114]"
2885,"[110, 111, 112, 113, 114]"
2886,"[118, 119]"
2887,"[50, 89]"
2888,[121]
2889,"[43, 107]"
2890,"[74, 75, 76, 77, 78]"
2891,[121]
2892,"[50, 89]"
2893,"[118, 119]"
2894,"[115, 116, 117]"
2895,"[63, 64, 65, 66, 67, 68, 69]"
2896,"[10, 97, 98, 99, 100]"
2897,"[104, 105]"
2898,"[27, 28, 94, 95, 96]"
2899,"[27, 28, 94, 95, 96]"
2900,"[74, 75, 76, 77, 78]"
2901,"[104, 105]"
2902,"[70, 71, 72, 73]"
2903,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2904,"[35, 47, 48, 86, 87, 88]"
2905,"[43, 107]"
2906,"[27, 28, 94, 95, 96]"
2907,[122]
2908,"[115, 116, 117]"
2909,"[27, 28, 94, 95, 96]"
2910,[108]
2911,"[10, 97, 98, 99, 100]"
2912,"[43, 107]"
2913,"[35, 47, 48, 86, 87, 88]"
2914,[106]
2915,[108]
2916,[108]
2917,"[118, 119]"
2918,"[104, 105]"
2919,"[38, 39, 90, 91, 92, 93]"
2920,"[50, 89]"
2921,"[70, 71, 72, 73]"
2922,"[50, 89]"
2923,"[115, 116, 117]"
2924,[108]
2925,"[38, 39, 90, 91, 92, 93]"
2926,"[38, 39, 90, 91, 92, 93]"
2927,"[104, 105]"
2928,[109]
2929,"[38, 39, 90, 91, 92, 93]"
2930,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2931,[109]
2932,[106]
2933,[109]
2934,"[63, 64, 65, 66, 67, 68, 69]"
2935,
2936,"[50, 89]"
2937,"[27, 28, 94, 95, 96]"
2938,[106]
2939,[122]
2940,"[104, 105]"
2941,
2942,"[70, 71, 72, 73]"
2943,"[70, 71, 72, 73]"
2944,"[38, 39, 90, 91, 92, 93]"
2945,"[10, 97, 98, 99, 100]"
2946,"[50, 89]"
2947,"[10, 97, 98, 99, 100]"
2948,
2949,"[118, 119]"
2950,"[104, 105]"
2951,"[63, 64, 65, 66, 67, 68, 69]"
2952,"[104, 105]"
2953,"[12, 13, 52, 101, 102, 103]"
2954,"[70, 71, 72, 73]"
2955,[106]
2956,"[138, 139]"
2957,"[123, 124, 125, 126]"
2958,"[43, 107]"
2959,"[115, 116, 117]"
2960,"[50, 89]"
2961,"[74, 75, 76, 77, 78]"
2962,"[74, 75, 76, 77, 78]"
2963,
2964,"[35, 47, 48, 86, 87, 88]"
2965,"[43, 107]"
2966,"[63, 64, 65, 66, 67, 68, 69]"
2967,"[10, 97, 98, 99, 100]"
2968,"[27, 28, 94, 95, 96]"
2969,"[74, 75, 76, 77, 78]"
2970,"[35, 47, 48, 86, 87, 88]"
2971,[106]
2972,[106]
2973,"[70, 71, 72, 73]"
2974,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
2975,"[38, 39, 90, 91, 92, 93]"
2976,"[118, 119]"
2977,"[35, 47, 48, 86, 87, 88]"
2978,"[43, 107]"
2979,"[27, 28, 94, 95, 96]"
2980,"[63, 64, 65, 66, 67, 68, 69]"
2981,"[10, 97, 98, 99, 100]"
2982,[106]
2983,"[118, 119]"
2984,"[74, 75, 76, 77, 78]"
2985,"[43, 107]"
2986,"[104, 105]"
2987,"[10, 97, 98, 99, 100]"
2988,"[70, 71, 72, 73]"
2989,"[50, 89]"
2990,"[104, 105]"
2991,"[70, 71, 72, 73]"
2992,"[57, 58, 59, 60, 61, 62]"
2993,"[115, 116, 117]"
2994,"[115, 116, 117]"
2995,"[63, 64, 65, 66, 67, 68, 69]"
2996,"[10, 97, 98, 99, 100]"
2997,"[104, 105]"
2998,"[38, 39, 90, 91, 92, 93]"
2999,"[12, 13, 52, 101, 102, 103]"
3000,[106]
3001,"[12, 13, 52, 101, 102, 103]"
3002,"[27, 28, 94, 95, 96]"
3003,
3004,"[35, 47, 48, 86, 87, 88]"
3005,"[27, 28, 94, 95, 96]"
3006,[106]
3007,"[27, 28, 94, 95, 96]"
3008,"[10, 97, 98, 99, 100]"
3009,"[10, 97, 98, 99, 100]"
3010,"[43, 107]"
3011,"[74, 75, 76, 77, 78]"
3012,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3013,"[10, 97, 98, 99, 100]"
3014,"[115, 116, 117]"
3015,"[50, 89]"
3016,[120]
3017,"[12, 13, 52, 101, 102, 103]"
3018,[106]
3019,"[70, 71, 72, 73]"
3020,"[50, 89]"
3021,"[12, 13, 52, 101, 102, 103]"
3022,"[115, 116, 117]"
3023,"[104, 105]"
3024,
3025,"[27, 28, 94, 95, 96]"
3026,"[27, 28, 94, 95, 96]"
3027,"[63, 64, 65, 66, 67, 68, 69]"
3028,"[104, 105]"
3029,"[70, 71, 72, 73]"
3030,"[10, 97, 98, 99, 100]"
3031,"[35, 47, 48, 86, 87, 88]"
3032,"[110, 111, 112, 113, 114]"
3033,"[27, 28, 94, 95, 96]"
3034,"[50, 89]"
3035,"[74, 75, 76, 77, 78]"
3036,"[63, 64, 65, 66, 67, 68, 69]"
3037,"[27, 28, 94, 95, 96]"
3038,"[50, 89]"
3039,"[27, 28, 94, 95, 96]"
3040,"[50, 89]"
3041,"[27, 28, 94, 95, 96]"
3042,"[43, 107]"
3043,"[12, 13, 52, 101, 102, 103]"
3044,"[50, 89]"
3045,
3046,"[10, 97, 98, 99, 100]"
3047,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3048,"[70, 71, 72, 73]"
3049,"[50, 89]"
3050,
3051,"[12, 13, 52, 101, 102, 103]"
3052,"[110, 111, 112, 113, 114]"
3053,[106]
3054,"[27, 28, 94, 95, 96]"
3055,"[70, 71, 72, 73]"
3056,"[10, 97, 98, 99, 100]"
3057,"[43, 107]"
3058,"[10, 97, 98, 99, 100]"
3059,"[115, 116, 117]"
3060,[108]
3061,
3062,"[43, 107]"
3063,"[12, 13, 52, 101, 102, 103]"
3064,"[38, 39, 90, 91, 92, 93]"
3065,[109]
3066,"[104, 105]"
3067,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3068,"[43, 107]"
3069,[106]
3070,"[74, 75, 76, 77, 78]"
3071,"[74, 75, 76, 77, 78]"
3072,[106]
3073,"[115, 116, 117]"
3074,"[50, 89]"
3075,"[50, 89]"
3076,"[10, 97, 98, 99, 100]"
3077,"[50, 89]"
3078,"[43, 107]"
3079,"[27, 28, 94, 95, 96]"
3080,[140]
3081,"[74, 75, 76, 77, 78]"
3082,"[27, 28, 94, 95, 96]"
3083,
3084,[106]
3085,"[50, 89]"
3086,[106]
3087,"[115, 116, 117]"
3088,"[104, 105]"
3089,"[38, 39, 90, 91, 92, 93]"
3090,"[10, 97, 98, 99, 100]"
3091,"[10, 97, 98, 99, 100]"
3092,"[63, 64, 65, 66, 67, 68, 69]"
3093,"[27, 28, 94, 95, 96]"
3094,"[115, 116, 117]"
3095,"[70, 71, 72, 73]"
3096,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3097,"[27, 28, 94, 95, 96]"
3098,"[27, 28, 94, 95, 96]"
3099,"[70, 71, 72, 73]"
3100,"[27, 28, 94, 95, 96]"
3101,"[104, 105]"
3102,"[43, 107]"
3103,"[104, 105]"
3104,"[27, 28, 94, 95, 96]"
3105,[106]
3106,"[38, 39, 90, 91, 92, 93]"
3107,
3108,"[38, 39, 90, 91, 92, 93]"
3109,"[104, 105]"
3110,"[110, 111, 112, 113, 114]"
3111,"[38, 39, 90, 91, 92, 93]"
3112,"[70, 71, 72, 73]"
3113,"[38, 39, 90, 91, 92, 93]"
3114,"[43, 107]"
3115,"[27, 28, 94, 95, 96]"
3116,"[115, 116, 117]"
3117,"[43, 107]"
3118,"[10, 97, 98, 99, 100]"
3119,[136]
3120,"[104, 105]"
3121,"[104, 105]"
3122,"[10, 97, 98, 99, 100]"
3123,[109]
3124,"[10, 97, 98, 99, 100]"
3125,"[50, 89]"
3126,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3127,"[10, 97, 98, 99, 100]"
3128,
3129,"[70, 71, 72, 73]"
3130,"[35, 47, 48, 86, 87, 88]"
3131,"[27, 28, 94, 95, 96]"
3132,"[50, 89]"
3133,"[74, 75, 76, 77, 78]"
3134,"[10, 97, 98, 99, 100]"
3135,"[38, 39, 90, 91, 92, 93]"
3136,[106]
3137,"[70, 71, 72, 73]"
3138,[106]
3139,"[10, 97, 98, 99, 100]"
3140,"[74, 75, 76, 77, 78]"
3141,[106]
3142,
3143,"[43, 107]"
3144,"[50, 89]"
3145,[106]
3146,"[57, 58, 59, 60, 61, 62]"
3147,"[27, 28, 94, 95, 96]"
3148,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3149,"[35, 47, 48, 86, 87, 88]"
3150,"[57, 58, 59, 60, 61, 62]"
3151,[106]
3152,"[43, 107]"
3153,"[10, 97, 98, 99, 100]"
3154,"[104, 105]"
3155,"[35, 47, 48, 86, 87, 88]"
3156,"[12, 13, 52, 101, 102, 103]"
3157,"[110, 111, 112, 113, 114]"
3158,"[110, 111, 112, 113, 114]"
3159,"[110, 111, 112, 113, 114]"
3160,[106]
3161,"[38, 39, 90, 91, 92, 93]"
3162,
3163,"[12, 13, 52, 101, 102, 103]"
3164,"[50, 89]"
3165,"[38, 39, 90, 91, 92, 93]"
3166,"[10, 97, 98, 99, 100]"
3167,[106]
3168,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3169,
3170,"[50, 89]"
3171,"[38, 39, 90, 91, 92, 93]"
3172,"[104, 105]"
3173,"[63, 64, 65, 66, 67, 68, 69]"
3174,"[50, 89]"
3175,"[115, 116, 117]"
3176,[109]
3177,"[10, 97, 98, 99, 100]"
3178,"[74, 75, 76, 77, 78]"
3179,"[10, 97, 98, 99, 100]"
3180,"[27, 28, 94, 95, 96]"
3181,[106]
3182,"[70, 71, 72, 73]"
3183,"[38, 39, 90, 91, 92, 93]"
3184,"[50, 89]"
3185,"[104, 105]"
3186,"[118, 119]"
3187,"[38, 39, 90, 91, 92, 93]"
3188,"[70, 71, 72, 73]"
3189,"[74, 75, 76, 77, 78]"
3190,"[10, 97, 98, 99, 100]"
3191,[108]
3192,"[110, 111, 112, 113, 114]"
3193,
3194,"[38, 39, 90, 91, 92, 93]"
3195,
3196,"[104, 105]"
3197,"[12, 13, 52, 101, 102, 103]"
3198,[106]
3199,"[35, 47, 48, 86, 87, 88]"
3200,"[38, 39, 90, 91, 92, 93]"
3201,"[27, 28, 94, 95, 96]"
3202,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3203,"[38, 39, 90, 91, 92, 93]"
3204,"[115, 116, 117]"
3205,"[129, 130, 131]"
3206,"[50, 89]"
3207,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3208,"[27, 28, 94, 95, 96]"
3209,"[10, 97, 98, 99, 100]"
3210,"[43, 107]"
3211,"[35, 47, 48, 86, 87, 88]"
3212,"[50, 89]"
3213,"[63, 64, 65, 66, 67, 68, 69]"
3214,
3215,"[38, 39, 90, 91, 92, 93]"
3216,[140]
3217,"[38, 39, 90, 91, 92, 93]"
3218,
3219,"[35, 47, 48, 86, 87, 88]"
3220,"[70, 71, 72, 73]"
3221,"[38, 39, 90, 91, 92, 93]"
3222,"[57, 58, 59, 60, 61, 62]"
3223,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3224,"[10, 97, 98, 99, 100]"
3225,[108]
3226,"[38, 39, 90, 91, 92, 93]"
3227,"[118, 119]"
3228,"[35, 47, 48, 86, 87, 88]"
3229,"[12, 13, 52, 101, 102, 103]"
3230,[109]
3231,"[38, 39, 90, 91, 92, 93]"
3232,"[63, 64, 65, 66, 67, 68, 69]"
3233,"[38, 39, 90, 91, 92, 93]"
3234,"[38, 39, 90, 91, 92, 93]"
3235,[109]
3236,
3237,"[123, 124, 125, 126]"
3238,[121]
3239,
3240,"[104, 105]"
3241,[120]
3242,"[50, 89]"
3243,"[50, 89]"
3244,
3245,"[118, 119]"
3246,"[38, 39, 90, 91, 92, 93]"
3247,"[12, 13, 52, 101, 102, 103]"
3248,"[70, 71, 72, 73]"
3249,[140]
3250,"[43, 107]"
3251,"[35, 47, 48, 86, 87, 88]"
3252,"[70, 71, 72, 73]"
3253,"[63, 64, 65, 66, 67, 68, 69]"
3254,[106]
3255,"[74, 75, 76, 77, 78]"
3256,"[35, 47, 48, 86, 87, 88]"
3257,"[27, 28, 94, 95, 96]"
3258,"[43, 107]"
3259,[106]
3260,"[110, 111, 112, 113, 114]"
3261,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3262,[109]
3263,"[50, 89]"
3264,[106]
3265,"[10, 97, 98, 99, 100]"
3266,"[70, 71, 72, 73]"
3267,[140]
3268,"[35, 47, 48, 86, 87, 88]"
3269,"[38, 39, 90, 91, 92, 93]"
3270,"[110, 111, 112, 113, 114]"
3271,[106]
3272,[121]
3273,"[43, 107]"
3274,"[70, 71, 72, 73]"
3275,[120]
3276,[120]
3277,"[27, 28, 94, 95, 96]"
3278,"[115, 116, 117]"
3279,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3280,"[35, 47, 48, 86, 87, 88]"
3281,"[115, 116, 117]"
3282,[108]
3283,"[12, 13, 52, 101, 102, 103]"
3284,"[38, 39, 90, 91, 92, 93]"
3285,"[27, 28, 94, 95, 96]"
3286,"[27, 28, 94, 95, 96]"
3287,"[63, 64, 65, 66, 67, 68, 69]"
3288,"[70, 71, 72, 73]"
3289,
3290,"[12, 13, 52, 101, 102, 103]"
3291,"[74, 75, 76, 77, 78]"
3292,"[50, 89]"
3293,"[104, 105]"
3294,
3295,[106]
3296,"[50, 89]"
3297,"[38, 39, 90, 91, 92, 93]"
3298,"[74, 75, 76, 77, 78]"
3299,"[35, 47, 48, 86, 87, 88]"
3300,[106]
3301,"[43, 107]"
3302,"[50, 89]"
3303,"[10, 97, 98, 99, 100]"
3304,"[50, 89]"
3305,"[27, 28, 94, 95, 96]"
3306,"[115, 116, 117]"
3307,"[35, 47, 48, 86, 87, 88]"
3308,"[27, 28, 94, 95, 96]"
3309,"[104, 105]"
3310,"[118, 119]"
3311,"[50, 89]"
3312,"[38, 39, 90, 91, 92, 93]"
3313,"[27, 28, 94, 95, 96]"
3314,"[10, 97, 98, 99, 100]"
3315,"[38, 39, 90, 91, 92, 93]"
3316,"[27, 28, 94, 95, 96]"
3317,"[50, 89]"
3318,"[104, 105]"
3319,
3320,"[110, 111, 112, 113, 114]"
3321,"[104, 105]"
3322,[106]
3323,[108]
3324,"[38, 39, 90, 91, 92, 93]"
3325,"[27, 28, 94, 95, 96]"
3326,[108]
3327,"[110, 111, 112, 113, 114]"
3328,"[10, 97, 98, 99, 100]"
3329,
3330,"[27, 28, 94, 95, 96]"
3331,"[43, 107]"
3332,"[50, 89]"
3333,"[38, 39, 90, 91, 92, 93]"
3334,"[38, 39, 90, 91, 92, 93]"
3335,"[43, 107]"
3336,"[35, 47, 48, 86, 87, 88]"
3337,[106]
3338,"[104, 105]"
3339,[108]
3340,"[43, 107]"
3341,"[104, 105]"
3342,"[50, 89]"
3343,"[10, 97, 98, 99, 100]"
3344,"[10, 97, 98, 99, 100]"
3345,"[35, 47, 48, 86, 87, 88]"
3346,"[74, 75, 76, 77, 78]"
3347,
3348,"[38, 39, 90, 91, 92, 93]"
3349,"[38, 39, 90, 91, 92, 93]"
3350,"[63, 64, 65, 66, 67, 68, 69]"
3351,"[35, 47, 48, 86, 87, 88]"
3352,"[70, 71, 72, 73]"
3353,[121]
3354,"[38, 39, 90, 91, 92, 93]"
3355,[108]
3356,"[38, 39, 90, 91, 92, 93]"
3357,"[12, 13, 52, 101, 102, 103]"
3358,"[118, 119]"
3359,[108]
3360,"[70, 71, 72, 73]"
3361,[109]
3362,"[118, 119]"
3363,"[74, 75, 76, 77, 78]"
3364,[108]
3365,"[27, 28, 94, 95, 96]"
3366,
3367,"[115, 116, 117]"
3368,"[104, 105]"
3369,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3370,"[50, 89]"
3371,"[115, 116, 117]"
3372,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3373,[121]
3374,"[50, 89]"
3375,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3376,"[27, 28, 94, 95, 96]"
3377,"[70, 71, 72, 73]"
3378,"[10, 97, 98, 99, 100]"
3379,[106]
3380,"[50, 89]"
3381,"[43, 107]"
3382,"[104, 105]"
3383,"[27, 28, 94, 95, 96]"
3384,[106]
3385,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3386,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3387,"[27, 28, 94, 95, 96]"
3388,"[104, 105]"
3389,"[50, 89]"
3390,"[118, 119]"
3391,"[35, 47, 48, 86, 87, 88]"
3392,"[115, 116, 117]"
3393,[108]
3394,
3395,"[38, 39, 90, 91, 92, 93]"
3396,"[27, 28, 94, 95, 96]"
3397,"[50, 89]"
3398,[109]
3399,"[35, 47, 48, 86, 87, 88]"
3400,"[115, 116, 117]"
3401,"[27, 28, 94, 95, 96]"
3402,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3403,"[38, 39, 90, 91, 92, 93]"
3404,
3405,"[27, 28, 94, 95, 96]"
3406,
3407,[106]
3408,
3409,
3410,"[10, 97, 98, 99, 100]"
3411,"[27, 28, 94, 95, 96]"
3412,"[10, 97, 98, 99, 100]"
3413,"[118, 119]"
3414,"[110, 111, 112, 113, 114]"
3415,"[74, 75, 76, 77, 78]"
3416,"[43, 107]"
3417,[106]
3418,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3419,"[35, 47, 48, 86, 87, 88]"
3420,"[63, 64, 65, 66, 67, 68, 69]"
3421,"[50, 89]"
3422,
3423,"[27, 28, 94, 95, 96]"
3424,"[50, 89]"
3425,"[110, 111, 112, 113, 114]"
3426,"[27, 28, 94, 95, 96]"
3427,[106]
3428,"[10, 97, 98, 99, 100]"
3429,"[63, 64, 65, 66, 67, 68, 69]"
3430,"[27, 28, 94, 95, 96]"
3431,"[35, 47, 48, 86, 87, 88]"
3432,"[50, 89]"
3433,"[43, 107]"
3434,"[43, 107]"
3435,"[38, 39, 90, 91, 92, 93]"
3436,[122]
3437,"[24, 25, 79, 80, 81, 82, 83, 84, 85]"
3438,"[43, 107]"
3439,"[27, 28, 94, 95, 96]"
3440,"[10, 97, 98, 99, 100]"
3441,"[27, 28, 94, 95, 96]"
3442,"[38, 39, 90, 91, 92, 93]"
3443,"[63, 64, 65, 66, 67, 68, 69]"
3444,[121]
3445,"[118, 119]"
3446,"[50, 89]"
3447,"[70, 71, 72, 73]"
3448,[140]
3449,"[104, 105]"
3450,[106]
3451,"[27, 28, 94, 95, 96]"
3452,"[38, 39, 90, 91, 92, 93]"
3453,"[27, 28, 94, 95, 96]"
3454,"[38, 39, 90, 91, 92, 93]"
3455,"[70, 71, 72, 73]"
3456,"[35, 47, 48, 86, 87, 88]"
3457,"[63, 64, 65, 66, 67, 68, 69]"
3458,"[70, 71, 72, 73]"
3459,"[27, 28, 94, 95, 96]"
3460,"[38, 39, 90, 91, 92, 93]"
3461,[109]
3462,"[74, 75, 76, 77, 78]"
3463,"[43, 107]"
3464,"[50, 89]"
3465,"[50, 89]"
3466,"[118, 119]"
3467,"[115, 116, 117]"
3468,"[115, 116, 117]"
3469,
3470,[109]
3471,[109]
3472,"[115, 116, 117]"
3473,"[104, 105]"
3474,[106]
3475,"[115, 116, 117]"
3476,[106]
3477,"[10, 97, 98, 99, 100]"
3478,"[74, 75, 76, 77, 78]"
3479,"[38, 39, 90, 91, 92, 93]"
3480,
3481,"[115, 116, 117]"
3482,"[127, 128]"
3483,"[12, 13, 52, 101, 102, 103]"
3484,"[63, 64, 65, 66, 67, 68, 69]"
3485,"[12, 13, 52, 101, 102, 103]"
3486,[120]
3487,"[50, 89]"
3488,"[35, 47, 48, 86, 87, 88]"
3489,"[38, 39, 90, 91, 92, 93]"
3490,[109]
3491,
3492,"[35, 47, 48, 86, 87, 88]"
3493,"[12, 13, 52, 101, 102, 103]"
3494,"[104, 105]"
3495,"[38, 39, 90, 91, 92, 93]"
3496,"[50, 89]"
3497,"[38, 39, 90, 91, 92, 93]"
3498,"[110, 111, 112, 113, 114]"
3499,"[50, 89]"
3500,"[110, 111, 112, 113, 114]"
